scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,se_bias,se_ci_width,se_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst,category
F1,default,treatment_effect_mean,-0.3374485596707819,25,0.96,5.256113833819143e-4,-6.81263114218067e-4,0.0074747849996556325,0.03203876066,0.009809687308973948,0.0015220072199885722,3.846099013815939e-4,1.2005581354856143e-4,1.0100713292595784,476.6600623133116,0,0,0,0,0,0,0.734888134542484,AF
F2,default,treatment_effect_mean,-0.3333333333333333,25,0.88,-8.542365044666833e-4,-1.895037816667111e-4,0.005200048943775675,0.01701631754,0.0051697138667848004,0.001047035279016007,2.1623278945986208e-4,6.180465805075334e-5,1.0176630841605936,101.25564616301114,0,0.2,3,0.12,0,0,0.6187311927170113,AF
F3,default,treatment_effect_mean,-0.15,25,0.88,3.421843097999955e-4,5.085505399999857e-4,0.0029023198290173604,0.008755367199999997,0.002660980269503614,5.88301591024042e-4,7.841930704175096e-5,2.6057505942269543e-5,1.0159177629182234,183.43123917904026,0,0,0,0,0,0,0.678346519004411,AF
F4,default,treatment_effect_mean,-0.3374485596707819,25,0.88,0.0022113496263819112,0.0018897649257819116,0.010600267285235223,0.030537605359999997,0.009330498835617736,0.002116163975888218,4.7433730047521054e-4,1.4489124270460646e-4,1.0056906490879678,532.1748701259366,0,0,0,0,0,0,0.7151641613338355,AF
F5,default,treatment_effect_mean,-0.3374485596707819,25,0.92,-9.620278502180901e-4,-7.6057297421811e-4,0.006445534156935454,0.024022572279999987,0.007293505497073434,0.0013009517827284886,2.9186415100543724e-4,8.549892736878373e-5,1.0112985541961859,332.2677828639745,0,0,0,0,0,0,0.63022444180639825,AF
F6,default,treatment_effect_mean,-0.5624142661179699,25,0.96,9.593839431698559e-4,9.542057529698944e-4,0.006898460518841773,0.023786743499999985,0.007244290753366499,0.0013944583772264197,3.7005522300624443e-4,1.0818246626164347e-4,1.0142146305286632,221.240684598455,0,0,0,0,0,0,0.5558075628679583,AF
F7,default,treatment_effect_mean,-0.3374485596707819,25,0.8,0.0034665912973819136,0.005548681745781936,0.01633285965989131,0.047544689859999996,0.014513025896638236,0.003257971310536032,7.020995134244572e-4,2.1393319241170468e-4,1.0188696767383574,208.96252277159408,0,0,0,0,0,0,0.7398509486515538,AF
F8,default,treatment_effect_mean,-0.3333333333333333,25,0.96,-5.488410700666813e-4,-5.151120166667078e-4,0.004013729614525525,0.0178363005,0.005414215011745644,8.116033231184861e-4,1.6191352585328214e-4,5.145968487614535e-5,1.0069969590444603,573.2875532693231,0,0,0,0,0,0,0.21370732992456762,AF
J1,full,treatment_effect_mean,-0.3374485596707819,15,0.8666666666666667,0.009019924131115242,0.010400850055781896,0.025031480572523124,0.07855202536666665,0.023895341941573417,0.006240512732606464,0.0026035369610986755,8.393331097731431e-4,1.1070625132049454,13.849929280736779,0.06666666666666667,16.133333333333333,158,0.4666666666666667,0.26666666666666666,0,0.6552298653033759,J
J1,naive,treatment_effect_mean,-0.3374485596707819,15,1,0.0065385185244485776,0.011719945285781908,0.014208672708437259,0.053912880366666666,0.016569174279757577,0.0033714574597529415,0.0020247248757011027,6.402824842862657e-4,1.0819474003440697,18.283836059483587,0.06666666666666667,11.666666666666666,96,0.8666666666666667,0.13333333333333333,0,0.5924541540593279,J
J2,full,treatment_effect_mean,-0.3374485596707819,15,1,0.004016814208115245,0.002535788365781888,0.016891005376463184,0.07997152869999999,0.024327307235847695,0.004384805470886217,0.003343722392001802,0.0010331930537783322,1.0271311727661816,96.60447394664746,0,9.2,42,0.5333333333333333,0.26666666666666666,0,0.7074966168108406,J
J2,naive,treatment_effect_mean,-0.3374485596707819,15,0.2,-0.04620668312655142,-0.05127832686421807,0.04883914112458306,0.05945686823333331,0.018073878677210897,0.004227496221417662,0.0027178945207984233,8.0769593260908e-4,1.0241590847323077,134.98170760123796,0,1.7333333333333334,6,0.6666666666666666,0,0,0.6266610889372393,J
J3,full,treatment_effect_mean,-0.3374485596707819,15,0.9333333333333333,0.0012262615414485737,0.001572011835781928,0.02252522621404323,0.07600161770000001,0.02309700845433119,0.006011192528619213,0.0030517056921979206,9.033474773248458e-4,1.085045443846305,20.805466258182836,0.06666666666666667,10.333333333333334,32,0.6,0.4,0,0.697487881286204,J
J3,naive,treatment_effect_mean,-0.3374485596707819,15,0,-0.08642761292188476,-0.0812131489242181,0.08759852571165343,0.058282996233333335,0.017732321102741127,0.0038150962493013483,0.002279070737035439,6.750604609385389e-4,1.04565050581497,48.40479097118674,0,9.4,64,0.8666666666666667,0.26666666666666666,0,0.5910996560853174,J
J4,full,treatment_effect_mean,-0.3374485596707819,15,0.9333333333333333,0.004556337569115243,-0.002057287604218083,0.02138681510987525,0.0807186379,0.024682506120412236,0.00558464507441263,0.0020141050305402183,6.419069961217914e-4,1.0521635921884949,39.14170475215333,0.06666666666666667,18.466666666666665,93,0.6666666666666666,0.4,0,0.6134353454270778,J
J4,naive,treatment_effect_mean,-0.3374485596707819,15,0,-0.13726524566155143,-0.1348910871192181,0.13804345232845022,0.0720137329,0.022056300871162775,0.003911951141155685,0.002378500177442885,7.359536932266675e-4,1.025105075698658,131.92059395944912,0,3.8666666666666667,13,0.8,0.06666666666666667,0,0.6202616594486297,J
J5,full,treatment_effect_mean,-0.3374485596707819,15,0.9333333333333333,-0.0024083108595514178,-0.0027111534542180737,0.021566395609309667,0.07906013876666669,0.024224137530803935,0.005727810965437582,0.0024846507568072286,7.248749527004666e-4,1.063182764109024,24.18551209623354,0.2,24,128,0.4666666666666667,0.3333333333333333,0,0.7270567183545477,J
J5,naive,treatment_effect_mean,-0.3374485596707819,15,0,-0.18820861224088475,-0.1909242178542181,0.18873229108855025,0.07584843613333334,0.02328962613509846,0.0037549584161055485,0.002256331145092506,7.354389679337643e-4,1.0152337593399943,136.05851857380966,0,1.5333333333333334,3,0.8,0,0,0.6052869775449582,J
J6,full,treatment_effect_mean,-0.3374485596707819,15,1,-0.0040678567112180835,-0.011706512384218104,0.02103237294054043,0.08613532769999997,0.026325960297464764,0.005515000668870412,0.002277583711345304,7.081705726277098e-4,1.0179628387669093,89.60224906747152,0,3.933333333333333,46,0.2,0.13333333333333333,0,0.6966636056957491,J
J6,naive,treatment_effect_mean,-0.3374485596707819,15,0,-0.23985593845255143,-0.23811851595421807,0.2402692408925974,0.09056183336666662,0.02765233286824536,0.003764845928842099,0.003150554669677587,9.451167780433052e-4,1.0224493775218744,125.52014777970959,0,4,12,0.8666666666666667,0.06666666666666667,0,0.6343903981973832,J
J7,full,treatment_effect_mean,-0.3374485596707819,15,0.9333333333333333,-6.477875438847554e-4,-0.008921914924218066,0.022910421083903672,0.08817021010000001,0.026870300103537668,0.006120619515444528,0.003884921428409475,0.0012106580955820129,1.1304030490200059,15.139009350830579,0.06666666666666667,39.2,322,0.5333333333333333,0.3333333333333333,0,0.6891691332855434,J
J7,naive,treatment_effect_mean,-0.3374485596707819,15,0,-0.28512611192188475,-0.2822297413242181,0.28543639324043557,0.10332393389999998,0.03136933314995105,0.0035560299534473498,0.0030339435988061903,8.600775277370394e-4,1.0450008836968419,77.20099958539961,0,5.266666666666667,37,0.6,0.2,0,0.6178558964806741,J
J8,full,treatment_effect_mean,-0.3374485596707819,15,0.9333333333333333,0.005526635202781908,0.002283778915781909,0.018963853694973786,0.09706853053333334,0.02967652235344461,0.004848299041193598,0.0040794419442267815,0.0012533606364580792,1.1361347891222398,11.1560897254165,0.06666666666666667,21.6,292,0.26666666666666666,0.13333333333333333,0,0.6738710634212819,J
J8,naive,treatment_effect_mean,-0.3374485596707819,15,0,-0.3241743860152181,-0.32708685966921813,0.3247391691691693,0.11464459726666668,0.035013406438304806,0.005116468120119021,0.002371505935224382,7.237209752909294e-4,1.0293918396213342,55.19354755091536,0,1.8666666666666667,4,0.7333333333333333,0,0,0.6065907780797761,J
J9,full,treatment_effect_mean,-0.3374485596707819,15,0.9333333333333333,0.002740015541781911,0.014346969320781888,0.027693935837900138,0.09667209749999997,0.029607589799153244,0.007365200011950616,0.002528501781646575,7.875135570930954e-4,1.0249813386625084,90.40895374057449,0,10.933333333333334,60,0.4,0.26666666666666666,0,0.6426677902597813,J
J9,naive,treatment_effect_mean,-0.3374485596707819,15,0,-0.3682720918002181,-0.3680929347842181,0.36875651045766145,0.12376059106666663,0.03772547877760406,0.005049967510525747,0.0027762995362754315,8.519643838502547e-4,1.0445187819987602,114.4170051980534,0,2.6,9,0.7333333333333333,0,0,0.5991087207353296,J
M1,full,treatment_effect_mean,-0.3374485596707819,45,0.8444444444444444,6.693857724485793e-4,0.001816773770781932,0.017468874512329483,0.054355397077777784,0.01660649788373765,0.0026315977665460114,0.0010194005375041655,3.216838383940184e-4,1.0284350034594139,223.5134527346941,0,0.5111111111111111,8,0.26666666666666666,0,0,0.6144741631602303,M
M1,naive,treatment_effect_mean,-0.3374485596707819,45,0.8444444444444444,0.0011324649043374677,0.0012307113657819002,0.016923409281210607,0.050853545388888886,0.01553937324468701,0.002545581309480702,0.0011607749597231133,3.4940841428196187e-4,1.014406443844795,244.01790926195648,0,0.13333333333333333,3,0.06666666666666667,0,0,0.5402892866668579,M
M2,full,treatment_effect_mean,-0.3374485596707819,45,0.8888888888888888,4.992512087819095e-4,-0.0010870739542180874,0.016591269345846794,0.060441073133333335,0.01843934750634144,0.002500095301533366,0.0014016716210583288,4.2287466793385574e-4,1.0103567606666801,405.2259146322594,0,0,0,0,0,0,0.6140090166738755,M
M2,naive,treatment_effect_mean,-0.3374485596707819,45,0.8888888888888888,-2.2125707329198914e-5,-7.590095692180943e-4,0.01706108116530089,0.05629798306666667,0.017141725483974492,0.0025720525981740906,0.0014204101659943118,4.309290797164514e-4,1.015914092764822,332.0921095698943,0,0,0,0,0,0,0.595391043436475,M
M3,full,treatment_effect_mean,-0.3374485596707819,45,0.8666666666666667,8.801259374485776e-4,-0.0024271979692180867,0.016662060147201507,0.06706243718888888,0.020482730553656008,0.0025083933045024105,0.0018098093683622783,5.485834335879768e-4,1.0195075795786617,274.25512559146375,0,0,0,0,0,0,0.5587540619738196,M
M3,naive,treatment_effect_mean,-0.3374485596707819,45,0.9111111111111111,-0.0013806136438847575,-0.0011082333642181141,0.019325527456607344,0.06687299852222223,0.02039209865680658,0.0029059887905777816,0.001864350139153616,5.631146038045528e-4,1.0344573839673386,122.99078838573425,0,0,0,0,0,0,0.6009876724227641,M
M4,full,treatment_effect_mean,-0.3374485596707819,45,0.8666666666666667,0.001072814023115244,-3.71745914218069e-4,0.017209424703484973,0.07206820550000001,0.022024993992151437,0.00258937237348396,0.0022806303275024,6.886209653315957e-4,1.0117454238325763,302.9968590683994,0,0,0,0,0,0,0.5710741241174047,M
M4,naive,treatment_effect_mean,-0.3374485596707819,45,0.9111111111111111,-0.003127427383106977,-0.0036344116492180722,0.023180664108420984,0.08053225037777777,0.02454741320057248,0.003462665770468383,0.0022590642356266027,6.88732814290275e-4,1.0248849849554245,145.89004088533682,0,0,0,0,0,0,0.5785314046836788,M
M5,full,treatment_effect_mean,-0.3374485596707819,45,0.9333333333333333,0.0012240456687819096,-0.0021265131792180814,0.017373817971279144,0.07701428773333333,0.0236437397333873,0.0026126930685504905,0.002885104542816388,8.757522682733413e-4,1.0320998923062177,92.71436505871559,0,0,0,0,0,0,0.6288071578455726,M
M5,naive,treatment_effect_mean,-0.3374485596707819,45,0.9333333333333333,-0.005701369164773643,-0.00609426563421811,0.032547242614352705,0.1130660227111111,0.03463973045034864,0.004830813481854378,0.0034147519750784006,0.0010443795246509254,1.0517875806953034,84.28407214213792,0.022222222222222223,0,0,0,0,0,0.5903270073982145,M
M6,full,treatment_effect_mean,-0.3374485596707819,45,0.9333333333333333,0.001188971678670799,-0.0012295716142181057,0.017949950454908666,0.07827746406666666,0.024096236684392928,0.002700113918813067,0.0029363324157048953,9.110113097430886e-4,1.0334063428640385,107.0617594947666,0,0,0,0,0,0,0.5927237890963607,M
M6,naive,treatment_effect_mean,-0.3374485596707819,45,0.9111111111111111,-0.00928940489210698,-0.006664574824218061,0.04451471405411427,0.15021671406666667,0.04588555587769956,0.006563097114081503,0.0046417425917769815,0.0014069409809676497,1.0515992273699741,108.3836334363219,0.022222222222222223,0,0,0,0,0,0.5631589486812952,M
K1,default,treatment_effect_mean,-0.3374485596707819,15,1,-0.0077559948942797574,-0.015370374663218112,0.03976073220173317,0.22227858759999997,0.07127214684352456,0.010422367322315733,0.026622920714073663,0.008598871557184142,1.0652854042674738,42.1820295965081,0.06666666666666667,9.866666666666667,85,1,0.13333333333333333,0,0.5865064029140296,K
K10,default,treatment_effect_mean,-0.3374485596707819,15,1,-0.003538829275551425,-0.0011008157742181113,0.017282079823990822,0.08748298209999997,0.026809688072189787,0.0045209588932413345,0.003463560159226489,0.0010569084908009503,1.5245679912692456,3.713319894276243,0.06666666666666667,28.533333333333335,360,0.8,0.26666666666666666,0,0.6752880490453256,K
K11,default,treatment_effect_mean,-0.3374485596707819,15,0.9333333333333333,0.0072659767361152395,0.009327566000781884,0.019931418186273708,0.07125850636666667,0.021508473727540646,0.004960321223659054,0.0018786996383107191,5.427361019968097e-4,1.0671404150692099,20.289179866162552,0.06666666666666667,29.466666666666665,268,0.6666666666666666,0.3333333333333333,0,0.20143178762110495,K
K12,default,treatment_effect_mean,-0.3374485596707819,15,0.8666666666666667,0.01006980913364324,-0.0033593184192181047,0.0427711102397029,0.08023020743,0.0268066650016765,0.011109734518972902,0.023278531490104806,0.009418156181556333,1.8525573222311174,2.9515970984708026,0.13333333333333333,9.2,37,0.7333333333333333,0.4,0,0.48245868718442564,K
K13,default,treatment_effect_mean,-0.3374485596707819,15,0.9333333333333333,0.007204164108781918,0.009227539540781926,0.01664304209966914,0.06631040173333332,0.020187777930022226,0.004009728079710801,0.010284143845380291,0.003118567405686624,1.8613596568168538,2.873491747993453,0.2,30,225,0.8,0.3333333333333333,0.26666666666666666,0.06424464432355613,K
K14,default,treatment_effect_mean,-0.3374485596707819,15,0.8666666666666667,0.007605953967448579,0.009690955935781898,0.03417440607270151,0.10432269516666667,0.03182461058120013,0.00890441100429184,0.004498894618795718,0.0013355478053669976,1.0098552176952045,176.92946778899707,0,0.4,3,0.26666666666666666,0,0,0.6518963027822379,K
K15,default,treatment_effect_mean,-0.3374485596707819,15,0.9333333333333333,0.004424195492115246,0.008169929895781913,0.02527231165607459,0.08889596976666667,0.027151402878016945,0.006650006609498921,0.004714050115055976,0.0014671642206365752,1.0250672403976344,94.66246749337635,0,2.6,13,0.26666666666666666,0.06666666666666667,0,0.7097011473420909,K
K16,default,treatment_effect_mean,-0.3374485596707819,15,0.8666666666666667,-8.890246598847554e-4,-0.0015347440542181068,0.023807456975445486,0.07182993026666666,0.0219318149848981,0.006358372673613703,0.0019591799886831806,6.060840744242852e-4,1.112052994873576,14.176812812560334,0.06666666666666667,18.933333333333334,80,0.4,0.4,0,0.6846902647336203,K
K17,default,treatment_effect_mean,-0.3374485596707819,15,0.7333333333333333,0.006012294466448583,0.005068021785781918,0.02631328968941926,0.07537687263333333,0.023058947576642223,0.006846487783256932,0.003123807137306894,9.793130094402174e-4,1.062171341440302,39.358686507586064,0.2,16.2,81,0.5333333333333333,0.3333333333333333,0,0.6947561160592842,K
K2,default,treatment_effect_mean,-0.3374485596707819,15,0.9333333333333333,0.0022172032141152486,0.0022199689307819126,0.023292406593880582,0.09162820523333333,0.028175202518698164,0.006196889858411514,0.0037642921115794495,0.0011542844445767936,1.0191936952661138,150.0337762146328,0,6.333333333333333,32,0.5333333333333333,0.2,0,0.7098257755013204,K
K3,default,treatment_effect_mean,-0.3374485596707819,15,0.8666666666666667,-0.004203690174884759,0.0013051042007818925,0.02238072658118273,0.07709457349999999,0.02344937234676301,0.0058750435330620345,0.0025294654667342817,7.441841030147392e-4,1.0217032151870187,135.94733546732866,0,4.8,28,0.4666666666666667,0.13333333333333333,0,0.6463974652859235,K
K4,default,treatment_effect_mean,-0.3374485596707819,15,0.8666666666666667,7.162057191152408e-4,4.888085857819302e-4,0.017978846307283018,0.062235745633333346,0.018903485865326284,0.00480123469171369,0.0025286650315813073,7.680171105507418e-4,1.0512614430025113,60.26908736109905,0.06666666666666667,13.933333333333334,83,0.5333333333333333,0.26666666666666666,0,0.6840801764655425,K
K5,default,treatment_effect_mean,-0.3374485596707819,15,0.8666666666666667,-0.005233470481218083,-0.009086991514218101,0.017499206034190782,0.05432670466666667,0.01654655129626082,0.004462806600505993,0.001246105401496504,3.7571619004415647e-4,1.032380653335752,76.44151496571043,0,4.2,41,0.5333333333333333,0.06666666666666667,0,0.4146971127975524,K
K6,default,treatment_effect_mean,-0.3374485596707819,15,1,0.0026902506131152378,-0.0011017101492181158,0.01667561662399076,0.08227213796666667,0.025172503795603696,0.004398366104337172,0.0033551439990525006,0.0010160434775306412,1.0068542054326288,422.2491716031138,0,0,0,0,0,0,0.6407032516091077,K
K7,default,treatment_effect_mean,-0.3374485596707819,15,0.9333333333333333,0.008846242425115244,0.009145139475781938,0.012562872682557506,0.06089855023333333,0.01858469708456133,0.0023840206883426517,0.0019429891291602274,6.092855437748334e-4,1.0081095052452445,410.3595325228418,0,0,0,0,0,0,0.6132883074984925,K
K8,default,treatment_effect_mean,-0.3374485596707819,15,0.8,0.002759789463115244,0.0054848788357819145,0.017827981676413134,0.043571767933333345,0.013269771669087757,0.004707292919152157,0.001414462138819598,4.3469584261567306e-4,1.0076828152486845,447.50984665271926,0,0,0,0,0,0,0.5514614816068926,K
K9,default,treatment_effect_mean,-0.3374485596707819,15,0.9333333333333333,0.0018517098894485716,0.003004088655781889,0.007994041294394981,0.03126823583333333,0.009531061008369498,0.00207838994522564,7.548698951492287e-4,2.3184897670448874e-4,1.00848063497132,479.85838050137227,0,0,0,0,0,0,0.565348397742119,K
L1,normal,treatment_effect_mean,-0.3374485596707819,15,0.8666666666666667,-0.0027842946675514235,-0.004644498024218069,0.022910431613231603,0.06719114463333334,0.020467957767340023,0.006077685061581581,0.0033973234571715067,0.0010157694221711133,1.0090222301911882,360.6274585580643,0,0,0,0,0,0,0.5828479464335802,L
L1,robust,treatment_effect_mean,-0.3374485596707819,15,0.8666666666666667,-0.003008200552218084,-0.0031396102842181084,0.022893412693110005,0.06755795663333335,0.02053087145458008,0.006065470622269994,0.003559315295357409,0.0010570478472126613,1.0059050388897324,576.8683962714631,0,0,0,0,0,0,0.6688279529541733,L
L2,normal,treatment_effect_mean,-0.3374485596707819,15,0.8,-0.002651108415218084,-0.0015928553042180993,0.026536319212905345,0.08263674253333333,0.02530815246629808,0.0070566476335639375,0.0035649660725481386,0.0011014353672969346,1.0096892693852408,317.1853369178913,0,0,0,0,0,0,0.6031321831869357,L
L2,robust,treatment_effect_mean,-0.3374485596707819,15,0.9333333333333333,-8.060532628847576e-4,0.003148290655781927,0.022736958143460814,0.076716112,0.02363998997316413,0.0060728878971262916,0.0033688240920442844,0.0010695744078740583,1.0050939438815503,657.7446450248717,0,0,0,0,0,0,0.6704175884616917,L
L3,normal,treatment_effect_mean,-0.3374485596707819,15,0.6,0.009308929536781916,0.003836763750781902,0.048902553286802805,0.11561965703333334,0.03531356456929746,0.012830776473686276,0.004701352605833509,0.0014376265307352962,1.0203677536661035,188.3831975178878,0,0,0,0,0,0,0.6118517403532546,L
L3,robust,treatment_effect_mean,-0.3374485596707819,15,0.6666666666666666,0.009710524434015244,-5.21155679218066e-4,0.04503627084709691,0.11079647943333333,0.033916128795613606,0.011753332071707106,0.004171317328069809,0.001305072803619383,1.0092856222311961,704.9751410917552,0,0,0,0,0,0,0.694819599869068,L
L4,normal,treatment_effect_mean,-0.3374485596707819,15,1,0.005653620567448577,0.008557162750781888,0.03547866992590458,0.1535819712,0.046745034021075695,0.009360908816496278,0.005408514209112649,0.0016624996177182572,1.0195273106855163,170.16003933735627,0,0,0,0,0,0,0.6112954257593969,L
L4,robust,treatment_effect_mean,-0.3374485596707819,15,1,0.0046510200553485795,0.01011913585078189,0.03166816554179615,0.14783000589999998,0.04538488094991767,0.008371894824041371,0.005547145746342118,0.001657146456148324,1.006806890238386,501.5964596647986,0,0,0,0,0,0,0.6478533558569293,L
L5,normal,treatment_effect_mean,-0.3374485596707819,15,0.8,-0.0018630715872347547,-0.001167819654218083,0.048843956959427254,0.16980947643333336,0.05209513806320761,0.013044596844548376,0.0032597788052970687,0.0010217231111765226,1.049081191698342,102.46041590677929,0,0,0,0,0,0,0.5921115349107854,L
L5,robust,treatment_effect_mean,-0.3374485596707819,15,0.8666666666666667,-0.0036959382381847594,-0.005208896234218108,0.04653900566223082,0.16607674423333332,0.050908065463565536,0.012398787638223448,0.0035535309509495865,0.0010343800895976016,1.0082319516156157,405.221601034591,0,0,0,0,0,0,0.6291684478521691,L
N1,full,treatment_effect_mean,-0.3374485596707819,15,0.7333333333333333,-0.005573839321218095,-0.010359740864218092,0.02675614774318122,0.08075496659999998,0.024819103865970575,0.006993996186915217,0.004652180131518812,0.0014284406625414883,1.0137308255859914,273.0575644675455,0,0.2,3,0.06666666666666667,0,0,0.621834538567699,N
