scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst
K3,default,treatment_effect_sd,0.07626392697027408,5,1,-8.001648776040773e-4,-0.003068234936274075,0.012565531926687969,0.04923529558000001,0.015197274294803992,1.009144324265014,435.7274822818068,0,0,0,0,0,0,0.8003446383069271
K4,default,time_trend_mean,-0.08998628257887518,5,1,-0.008229644733324815,-0.01798093978362482,0.01615860718569467,0.05069423589999999,0.015430542978786122,1.0082688767705748,407.7274407432228,0,0,0,0,0,0,0.8128512851154168
K4,default,time_trend_sd,0.045528614603915496,5,1,-0.0019470932094754964,-4.338073285154939e-4,0.004169637456786089,0.04400004986,0.013759495083509148,1.0082688767705748,407.7274407432228,0,0,0,0,0,0,0.8128512851154168
K4,default,treatment_effect_mean,-0.3374485596707819,5,1,0.014904710770781916,0.020339446775781922,0.019843799249669468,0.058354960199999986,0.01781402379322205,1.0082688767705748,407.7274407432228,0,0,0,0,0,0,0.8128512851154168
K4,default,treatment_effect_sd,0.07626392697027408,5,0.8,0.008119527881225922,0.007887929098725918,0.01388089874580046,0.04025940414,0.012308350637864878,1.0082688767705748,407.7274407432228,0,0,0,0,0,0,0.8128512851154168
K5,default,time_trend_mean,-0.08998628257887518,5,0.8,-0.004348206419024817,-0.00450639687662481,0.011690285517514247,0.05216472842,0.015361105399764595,1.0249023686021488,72.62378660120153,0,12.8,60,0.4,0.2,0,0.75540264688883485
K5,default,time_trend_sd,0.045528614603915496,5,0.8,-0.0019212319704505168,0.009210638968084502,0.016606191533119395,0.05284150816899999,0.016218818057623728,1.0249023686021488,72.62378660120153,0,12.8,60,0.4,0.2,0,0.75540264688883485
K5,default,treatment_effect_mean,-0.3374485596707819,5,1,0.00600056916278191,-8.536725992180916e-4,0.012552283849709939,0.05164644189999997,0.015241457882700794,1.0249023686021488,72.62378660120153,0,12.8,60,0.4,0.2,0,0.75540264688883485
K5,default,treatment_effect_sd,0.07626392697027408,5,0.8,0.0017056716153259239,-7.640021977407818e-5,0.011604383171156123,0.03742616835,0.011333029914712184,1.0249023686021488,72.62378660120153,0,12.8,60,0.4,0.2,0,0.75540264688883485
K6,default,time_trend_mean,-0.08998628257887518,5,0.8,-0.011204319401124813,-0.007226328056124817,0.0160625534006617,0.03965491665,0.012169353944346366,1.0041177574739457,617.0786720947343,0,0,0,0,0,0,0.6149516955696304
K6,default,time_trend_sd,0.045528614603915496,5,0.6,0.002090974118704502,0.004780442905084503,0.012471035803910346,0.03409359827,0.010597843872860963,1.0041177574739457,617.0786720947343,0,0,0,0,0,0,0.6149516955696304
K6,default,treatment_effect_mean,-0.3374485596707819,5,1,-0.00290425592721808,-0.004124738099218095,0.01081505201427569,0.06642935799999997,0.020270269205078243,1.0041177574739457,617.0786720947343,0,0,0,0,0,0,0.6149516955696304
K6,default,treatment_effect_sd,0.07626392697027408,5,1,0.006011819027825921,0.0018608165942259197,0.01282722467063397,0.05379522636,0.016923368233208114,1.0041177574739457,617.0786720947343,0,0,0,0,0,0,0.6149516955696304
K7,default,time_trend_mean,-0.08998628257887518,5,1,0.004385979474975185,0.008689393158375192,0.009816923184563843,0.03323501609,0.01015775300468028,1.0095970151816656,665.4850308091965,0,0,0,0,0,0,0.6385731022920397
K7,default,time_trend_sd,0.045528614603915496,5,1,0.004702249151884505,0.004121541332084505,0.005519163867002499,0.027290740980000002,0.008427038233311689,1.0095970151816656,665.4850308091965,0,0,0,0,0,0,0.6385731022920397
K7,default,treatment_effect_mean,-0.3374485596707819,5,0.8,0.012379130127781902,0.019972817895781925,0.019156386912778087,0.05022346019999999,0.015420720323111096,1.0095970151816656,665.4850308091965,0,0,0,0,0,0,0.6385731022920397
K7,default,treatment_effect_sd,0.07626392697027408,5,1,3.492809566259192e-4,-2.2284067927408335e-4,0.008220005891249174,0.04124447093,0.01273053679043575,1.0095970151816656,665.4850308091965,0,0,0,0,0,0,0.6385731022920397
K8,default,time_trend_mean,-0.08998628257887518,5,0.6,-0.006578445936124816,-0.006439087012124811,0.009118327731112008,0.023649141470000003,0.00722445892051401,1.0060994973949668,802.1197590650287,0,0,0,0,0,0,0.5925425834128489
K8,default,time_trend_sd,0.045528614603915496,5,1,-1.5679281231549547e-4,-0.002548201989415494,0.003257993796624039,0.0192018492,0.005898497526395281,1.0060994973949668,802.1197590650287,0,0,0,0,0,0,0.5925425834128489
K8,default,treatment_effect_mean,-0.3374485596707819,5,0.6,0.009575833790781908,0.01771427204578191,0.02021248501507964,0.040069462599999994,0.012198051313599035,1.0060994973949668,802.1197590650287,0,0,0,0,0,0,0.5925425834128489
