scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,se_bias,se_ci_width,se_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst
G3,default,treatment_effect_sd,0.03,50,0.94,0.001677027845734001,0.0015234694600000029,0.006093811296628114,0.022060703858999997,0.0068413821483768456,8.369296867004503e-4,3.992382810322208e-4,1.2482435288660475e-4,1.023372894746774,161.5808883061391,0,0,0,0,0,0,0.6420327646281855
G4,default,baseline_control_mean,0.45,50,0.82,2.453082536999873e-4,0.0010652227624999844,0.013511965313299963,0.03996372345999999,0.012218661692309144,0.0019299626225020156,0.0010073507787208347,3.0314836094674964e-4,1.020677982918724,173.78786910198045,0,0,0,0,0,0,0.5961973481094602
G4,default,baseline_difference_sd,0,50,0,0.015893074835308798,0.013820784264771499,0.016933233805478457,0.032090516656929996,0.010075497227492233,8.34762331937595e-4,9.440640072729924e-4,2.7155122448814013e-4,1.020677982918724,173.78786910198045,0,0,0,0,0,0,0.5961973481094602
G4,default,time_trend_mean,-0.04,50,0.9,-8.769749186309992e-4,-9.4890418775e-4,0.004869664427759563,0.017626609560999998,0.005390919574998769,6.842923744244783e-4,4.48864288771502e-4,1.373759965088375e-4,1.020677982918724,173.78786910198045,0,0,0,0,0,0,0.5961973481094602
G4,default,time_trend_sd,0.02,50,0.86,8.089081900636397e-4,9.17862669300001e-4,0.004966308800509413,0.0154642439285,0.004814567339113454,6.999984058591938e-4,2.769950438428267e-4,8.759878344314908e-5,1.020677982918724,173.78786910198045,0,0,0,0,0,0,0.5961973481094602
G4,default,treatment_effect_mean,-0.15,50,0.88,1.2992575893999492e-4,-3.575052250000127e-4,0.007678899679348896,0.026998250499999998,0.008249571889082478,0.001096828634157369,6.774262869968515e-4,2.0406879074060934e-4,1.020677982918724,173.78786910198045,0,0,0,0,0,0,0.5961973481094602
G4,default,treatment_effect_sd,0.03,50,0.88,0.002845531699073001,0.002315359453500001,0.007584854354300271,0.022706399291,0.007028577265876267,0.0010044082929208283,4.608704962970057e-4,1.4366464601910637e-4,1.020677982918724,173.78786910198045,0,0,0,0,0,0,0.5961973481094602
G5,default,baseline_control_mean,0.45,50,0.88,0.0028302185541999926,0.0028557054149999928,0.012887818625840333,0.04114250105,0.012622658367262705,0.0017961735511575546,9.536903446803794e-4,2.8892257833558764e-4,1.033740519513737,107.73858171302524,0,0,0,0,0,0,0.5957326706839476
G5,default,baseline_difference_sd,0,50,0,0.01497904530348412,0.01358438667158475,0.015857469802200302,0.031141706066449996,0.00976948951924444,7.435100197486442e-4,8.769471701191433e-4,2.45968689080225e-4,1.033740519513737,107.73858171302524,0,0,0,0,0,0,0.5957326706839476
G5,default,time_trend_mean,-0.04,50,0.9,3.595501091350009e-4,2.820010075000115e-5,0.005345401904403832,0.017587934955,0.0053791976157326815,7.618994153794941e-4,4.0438166897691514e-4,1.2441549230145907e-4,1.033740519513737,107.73858171302524,0,0,0,0,0,0,0.5957326706839476
G5,default,time_trend_sd,0.02,50,0.9,4.402057855613296e-4,8.340504061000002e-4,0.004555831949817454,0.015289391429399998,0.004737652227972138,6.477878151807501e-4,2.2694953500293003e-4,7.177072968398419e-5,1.033740519513737,107.73858171302524,0,0,0,0,0,0,0.5957326706839476
G5,default,treatment_effect_mean,-0.15,50,0.9,-0.0016770975769000074,-9.954547500000133e-4,0.007735633080495833,0.025414419030000003,0.007765906390240747,0.0010788066240594947,5.972923025546649e-4,1.8389284269640946e-4,1.033740519513737,107.73858171302524,0,0,0,0,0,0,0.5957326706839476
G5,default,treatment_effect_sd,0.03,50,0.88,4.4723811236900134e-4,-4.251819624999896e-5,0.0062447945329152784,0.021395956411,0.006655977595695961,8.89822693060346e-4,3.747240964966315e-4,1.173559753764388e-4,1.033740519513737,107.73858171302524,0,0,0,0,0,0,0.5957326706839476
G6,default,baseline_difference_sd,0,50,0,0.02655911359194,0.0264584881995,0.026640941591710914,0.008695553392999999,0.002645655206806076,2.98063618170937e-4,2.519298535804572e-5,6.854860777516567e-6,1.010385245207878,544.9480853536352,0,0,0,0,0,0,0.5521651542463408
G6,default,time_trend_mean,-0.08888888888888889,50,0.88,1.9760563718892733e-5,-6.583637471111042e-4,0.0038749548022782377,0.011999199689999998,0.00364927234133876,5.535577738375033e-4,9.957550501744523e-5,2.876470794159727e-5,1.010385245207878,544.9480853536352,0,0,0,0,0,0,0.5521651542463408
G6,default,time_trend_sd,0.044444444444444446,50,0.82,0.0015748395104855544,0.0018511464650555545,0.003392767625443536,0.009324116217999997,0.002849327910938704,4.293030107395339e-4,5.953633813267854e-5,1.6428388761390592e-5,1.010385245207878,544.9480853536352,0,0,0,0,0,0,0.5521651542463408
G6,default,treatment_effect_mean,-0.3333333333333333,50,0.88,-2.599648006666844e-4,-6.632717116666909e-4,0.005275238796740924,0.01769272685,0.005366999404742687,7.526899064058208e-4,1.4427399512218183e-4,4.343076639526743e-5,1.010385245207878,544.9480853536352,0,0,0,0,0,0,0.5521651542463408
G6,default,treatment_effect_sd,0.06666666666666667,50,0.84,0.0012294051050233338,7.249660670833324e-4,0.004652327128870657,0.013789573365,0.004189548054945668,6.409927058989693e-4,1.028854148390739e-4,2.8822075202016902e-5,1.010385245207878,544.9480853536352,0,0,0,0,0,0,0.5521651542463408
G7,default,baseline_difference_sd,0,50,0,0.025342831155141,0.02522210269825,0.02549014240948502,0.008667753129,0.0026390178000715012,3.909243127809954e-4,3.154956723684904e-5,8.41671640656349e-6,1.006902499061801,570.684319584119,0,0,0,0,0,0,0.5720315719143146
G7,default,time_trend_mean,-0.08893278463648834,50,0.9,-7.042752243616649e-4,2.601967123833787e-5,0.003551498724635933,0.011885154041999997,0.0036248844434126266,4.972811712239843e-4,7.478059717879438e-5,2.2346529604038263e-5,1.006902499061801,570.684319584119,0,0,0,0,0,0,0.5720315719143146
G7,default,time_trend_sd,0.0444883185365144,50,0.96,0.0014210054904755984,0.0014217065502355984,0.0026533190177800586,0.009322682659000001,0.0028487017414134414,3.201034656122457e-4,5.049513786204656e-5,1.3799968157864777e-5,1.006902499061801,570.684319584119,0,0,0,0,0,0,0.5720315719143146
G7,default,treatment_effect_mean,-0.3334979423868312,50,0.84,0.001243216796631229,0.00074756748183121835,0.006297820297114568,0.01763731173,0.005378601729941871,8.819846878596139e-4,1.4141909474775245e-4,4.066950197322608e-5,1.006902499061801,570.684319584119,0,0,0,0,0,0,0.5720315719143146
G7,default,treatment_effect_sd,0.06707692694916605,50,0.92,0.0011071370881239524,8.208829423339559e-4,0.004341834015030507,0.013762089338,0.004193772005404746,5.997579457696271e-4,8.651780082776415e-5,2.7652388518491968e-5,1.006902499061801,570.684319584119,0,0,0,0,0,0,0.5720315719143146
G8,default,baseline_difference_sd,0,50,0,0.0256860799533128,0.02589390557125,0.02597551003241151,0.013102416820299998,0.0039991090866596055,5.524050952921806e-4,8.828968601137062e-5,2.8165103603516756e-5,1.035089102789296,166.63845141490404,0,0,0,0,0,0,0.5543953911406836
G8,default,time_trend_mean,-0.09327846364883402,50,0.94,-4.466982306459805e-4,-6.290985961659792e-4,0.005619837259786532,0.020588808474,0.006266416659059691,8.002937154343581e-4,3.114477612939402e-4,9.54799144202398e-5,1.035089102789296,166.63845141490404,0,0,0,0,0,0,0.5543953911406836
G8,default,time_trend_sd,0.048636334823684464,50,0.5,0.008649540745565535,0.007482826930565536,0.010988673028842549,0.017055597769999997,0.005193351740286729,9.68234031264255e-4,2.9709781739909244e-4,9.045613997663608e-5,1.035089102789296,166.63845141490404,0,0,0,0,0,0,0.5543953911406836
G8,default,treatment_effect_mean,-0.34979423868312753,50,0.86,-0.004773473910772466,-0.0031320589943724664,0.014411383407576242,0.041530099300000005,0.012612000050882397,0.0019425520692379866,7.84764799695853e-4,2.3006205168080447e-4,1.035089102789296,166.63845141490404,0,0,0,0,0,0,0.5543953911406836
G8,default,treatment_effect_sd,0.09965647442276822,50,0.36,0.020802067599761782,0.01958890432198178,0.025900007740632332,0.032461019781,0.009941248023921444,0.0022042833281153452,6.196002642951634e-4,1.8706945353136125e-4,1.035089102789296,166.63845141490404,0,0,0,0,0,0,0.5543953911406836
G9,default,baseline_difference_sd,0,50,0,0.007460892727594843,0.00685373475336945,0.00791514162041166,0.013677912050859999,0.0042357437129944605,3.7754703933161424e-4,3.186929990509274e-4,9.035664050984502e-5,1.1497591797524571,10.299915930949041,0.5,0,0,0,0,0,0.5389912355242656
G9,default,time_trend_mean,-0.08998628257887518,50,0.9,-0.0010943640016648154,-8.472228853748168e-4,0.004409056917816789,0.014999918693999999,0.004566612600700092,6.101547200306482e-4,2.088100852604421e-4,6.293169807895895e-5,1.1497591797524571,10.299915930949041,0.5,0,0,0,0,0,0.5389912355242656
G9,default,time_trend_sd,0.045528614603915496,50,0.88,5.693564032145039e-4,5.063805130845027e-4,0.0033044278698921084,0.010920236932999998,0.0033292873343253823,4.650011374451382e-4,1.1187345886871457e-4,3.547051568300614e-5,1.1497591797524571,10.299915930949041,0.5,0,0,0,0,0,0.5389912355242656
G9,default,treatment_effect_mean,-0.3374485596707819,50,0.88,0.0016671621536819114,3.616069232819097e-4,0.008607034305811825,0.026966182659999994,0.008227365155755494,0.001206289722998282,3.342679021042197e-4,1.0130463407696336e-4,1.1497591797524571,10.299915930949041,0.5,0,0,0,0,0,0.5389912355242656
G9,default,treatment_effect_sd,0.07626392697027408,50,0.82,0.0034369077610759205,0.0030238003867259222,0.007857748361054155,0.020727304765,0.0063182681349342575,0.0010094641369690356,2.3646340998560386e-4,7.081259544290122e-5,1.1497591797524571,10.299915930949041,0.5,0,0,0,0,0,0.5389912355242656
H1,full_normal,baseline_difference_sd,0,25,0,0.02651962335366605,0.027067943641225,0.027849670980564643,0.0355358582368,0.010921796874030533,0.00173582054210435,7.538856295668222e-4,2.1475555316419868e-4,1.0143827421120486,188.26899645841,0,0,0,0,0,0,0.5856813734042479
H1,full_normal,time_trend_mean,-0.08998628257887518,25,0.72,0.001417923428564045,0.0062438661411501895,0.036536305478936514,0.09050526417162,0.027632922168656586,0.007452323774056696,0.011562686704475576,0.0035187257224501335,1.0143827421120486,188.26899645841,0,0,0,0,0,0,0.5856813734042479
H1,full_normal,time_trend_sd,0.11597686202656823,25,0.48,0.010016850798591766,-0.019420204005568237,0.0980529563087163,0.07560833323,0.023497450341412044,0.01991026215815789,0.008888479450727828,0.002784033115749254,1.0143827421120486,188.26899645841,0,0,0,0,0,0,0.5856813734042479
H1,full_normal,treatment_effect_mean,-0.3374485596707819,25,0.88,-0.009077611693018088,-0.010692836809218065,0.01843160289277494,0.07488049522000001,0.02289321053162638,0.003274401670202072,0.003735896032975761,0.0011227087517593566,1.0143827421120486,188.26899645841,0,0,0,0,0,0,0.5856813734042479
H1,full_normal,treatment_effect_sd,0.07626392697027408,25,0.84,0.014742825635777921,0.019499137100225925,0.029465759203209565,0.06562523395,0.02065458905412238,0.0052076868573235815,0.004062960990216323,0.0013683322548079845,1.0143827421120486,188.26899645841,0,0,0,0,0,0,0.5856813734042479
H1,full_robust,baseline_difference_sd,0,25,0,0.026586436171431083,0.027177386646765,0.027930219973239263,0.03561247156399999,0.010969988194812753,0.0017471238204540898,7.477318435395275e-4,2.0630610379179033e-4,1.020353223778931,147.15659213823116,0,0,0,0,0,0,0.44821893915319627
H1,full_robust,time_trend_mean,-0.08998628257887518,25,0.72,0.005916552599030266,0.014041261414410186,0.031944863459465234,0.07890311719266,0.024265824894215606,0.006407901069470101,0.007585284275843519,0.0022807613913758563,1.020353223778931,147.15659213823116,0,0,0,0,0,0,0.44821893915319627
H1,full_robust,time_trend_sd,0.11597686202656823,25,0.4,-0.010334050583568233,-0.02650459251656824,0.06018318316844816,0.06793795617599999,0.020923905156392208,0.01210238085189445,0.007192410220242751,0.002144004384262697,1.020353223778931,147.15659213823116,0,0,0,0,0,0,0.44821893915319627
H1,full_robust,treatment_effect_mean,-0.3374485596707819,25,0.92,-0.005468897479018087,-0.0038100692442180617,0.016922114958763893,0.07160202099999999,0.02179273934001126,0.003268850046535289,0.003009835109352362,9.040446922935269e-4,1.020353223778931,147.15659213823116,0,0,0,0,0,0,0.44821893915319627
H1,full_robust,treatment_effect_sd,0.07626392697027408,25,0.88,0.004161894136791921,0.0025314043482259213,0.019985425159758603,0.06492817557,0.019927408745460132,0.003990070258416767,0.003188498645695069,9.879203339117825e-4,1.020353223778931,147.15659213823116,0,0,0,0,0,0,0.44821893915319627
H1,naive,baseline_difference_sd,0,25,0,0.026722752487535265,0.0263864373228135,0.028107157269925916,0.035736474634799995,0.01098631311997812,0.0017784214593082857,7.663734055122142e-4,2.1709107573076228e-4,1.0425254883977018,95.67235393613909,0,0,0,0,0,0,0.5658288188783684
H1,naive,time_trend_mean,-0.08998628257887518,25,0.76,0.007175355852496689,0.013218257936690181,0.034129246853919375,0.10224488861179999,0.03145314311256693,0.00681089739316648,0.01475677967686168,0.00437375974083252,1.0425254883977018,95.67235393613909,0,0,0,0,0,0,0.5658288188783684
H1,naive,time_trend_sd,0.11597686202656823,25,0.52,2.3950645075176692e-4,-0.018342102356568232,0.08201075338645163,0.08373615025999998,0.026520121597237458,0.016740303546224196,0.011027247385219903,0.003516784983515402,1.0425254883977018,95.67235393613909,0,0,0,0,0,0,0.5658288188783684
H1,naive,treatment_effect_mean,-0.3374485596707819,25,0.24,-0.05657642833781809,-0.054379647584218094,0.06323501439273171,0.08940022904,0.027365438628153018,0.005765467608184965,0.010366642319943904,0.0031616906299327826,1.0425254883977018,95.67235393613909,0,0,0,0,0,0,0.5658288188783684
H1,naive,treatment_effect_sd,0.07626392697027408,25,0.24,0.06981496901880592,0.03292701351272592,0.10955067123035145,0.06905446955,0.0213378627132215,0.01723274459172097,0.007453558999161919,0.0022739947624410553,1.0425254883977018,95.67235393613909,0,0,0,0,0,0,0.5658288188783684
H2,full_normal,baseline_difference_sd,0,25,0,0.02420699162251741,0.0232957934455234,0.026074943903248014,0.03415181696678,0.010576700859620501,0.0019782595059051975,9.874481806361785e-4,2.7596558039955354e-4,1.0108352803763796,314.2496054661223,0,0,0,0,0,0,0.6669730801446144
H2,full_normal,time_trend_mean,-0.12373113854595337,25,1,0.0016441211454343702,0.002035574337453369,0.013806681020962927,0.083525615276,0.02548190291505863,0.002798223442902013,0.0016156626043741643,5.022166585732293e-4,1.0108352803763796,314.2496054661223,0,0,0,0,0,0,0.6669730801446144
H2,full_normal,time_trend_sd,0.103120346306067,25,1,0.010965978781632992,0.010863220804932988,0.015968095819301382,0.064114726098,0.01977785055755,0.002369312430635778,0.0015772917887464286,4.822539072496185e-4,1.0108352803763796,314.2496054661223,0,0,0,0,0,0,0.6669730801446144
H2,full_normal,treatment_effect_mean,-0.3374485596707819,25,0.88,0.006335653664581913,0.004326169335781893,0.018501193044388898,0.07000745576,0.02153582332031061,0.003548201637850116,0.0018825478440072517,5.922478214550201e-4,1.0108352803763796,314.2496054661223,0,0,0,0,0,0,0.6669730801446144
H2,full_normal,treatment_effect_sd,0.07626392697027408,25,0.92,0.0056981277948419205,0.006493456335225925,0.01613218158875175,0.059794074816,0.018452113730701335,0.0030807102971968374,0.001394742898198791,4.2293836017510733e-4,1.0108352803763796,314.2496054661223,0,0,0,0,0,0,0.6669730801446144
H2,full_robust,baseline_difference_sd,0,25,0,0.024141578781995555,0.02312491541449,0.025945960479266898,0.034326404751479994,0.010583069781349128,0.0019405437286190096,9.720122835804614e-4,2.648656080526153e-4,1.0221263700187924,267.8320915970008,0,0,0,0,0,0,0.5529190488064388
H2,full_robust,time_trend_mean,-0.12373113854595337,25,1,0.0013103372546593689,0.002157945175053369,0.014980358125429466,0.08310591209799999,0.025422055491715445,0.003046132423836634,0.0016887672056911864,4.942725590150603e-4,1.0221263700187924,267.8320915970008,0,0,0,0,0,0,0.5529190488064388
H2,full_robust,time_trend_sd,0.103120346306067,25,1,0.011126295744452992,0.010514474515432998,0.01591390244164183,0.06392440088,0.019766551655706163,0.002322515105163124,0.0014327742189546638,4.457302108610278e-4,1.0221263700187924,267.8320915970008,0,0,0,0,0,0,0.5529190488064388
H2,full_robust,treatment_effect_mean,-0.3374485596707819,25,0.84,0.008067786003181912,0.005593940005781894,0.0183092065365677,0.06936727061999999,0.021204021409683145,0.003354958227543946,0.0019920341014323926,6.09241194433529e-4,1.0221263700187924,267.8320915970008,0,0,0,0,0,0,0.5529190488064388
H2,full_robust,treatment_effect_sd,0.07626392697027408,25,0.96,-2.7244824970407757e-4,2.3249902472592676e-4,0.014526338832481575,0.060282914843999995,0.018677926735303402,0.0029646549253053564,0.0015972289669958875,4.936977559863758e-4,1.0221263700187924,267.8320915970008,0,0,0,0,0,0,0.5529190488064388
H2,naive,baseline_difference_sd,0,25,0,0.024635238536978757,0.023466901887499,0.026579061603633644,0.034260129309899995,0.010572795000180202,0.002036659212574082,0.0011227793299041313,3.1433992776505886e-4,1.0320274334177004,142.11331507242696,0,0,0,0,0,0,0.5995382850235443
H2,naive,time_trend_mean,-0.12373113854595337,25,0.88,0.01037034077180509,0.011090880862968375,0.024869318263640278,0.10405626779999999,0.032051855121100675,0.0046140140838124375,0.002529963430371534,7.805018439309711e-4,1.0320274334177004,142.11331507242696,0,0,0,0,0,0,0.5995382850235443
H2,naive,time_trend_sd,0.103120346306067,25,1,0.016415916270472994,0.014018945544932992,0.02175051401766932,0.084621783228,0.026887242557941143,0.0029126344964199337,0.0019736411627614622,6.478590109853112e-4,1.0320274334177004,142.11331507242696,0,0,0,0,0,0,0.5995382850235443
H2,naive,treatment_effect_mean,-0.3374485596707819,25,0.16,-0.05846291229641809,-0.06608831643921809,0.06298182252431857,0.0831943383,0.025402022099533936,0.00478190100930097,0.002306416436113523,6.64248276761143e-4,1.0320274334177004,142.11331507242696,0,0,0,0,0,0,0.5995382850235443
H2,naive,treatment_effect_sd,0.07626392697027408,25,0,0.057076612436425915,0.057339088233725924,0.05941317582888709,0.062410371376,0.019311519057959553,0.003367651103119969,0.001510130067956476,4.738125465943833e-4,1.0320274334177004,142.11331507242696,0,0,0,0,0,0,0.5995382850235443
H3,full_normal,baseline_difference_sd,0,25,0,0.027183145647221258,0.0250878664744455,0.029891321230324147,0.034652334174979996,0.010697982354820555,0.00253777853657143,0.0010717082087397562,3.0829862163408696e-4,1.023510367120712,142.15177548928432,0,0,0,0,0,0,0.6367786131849617
H3,full_normal,time_trend_mean,-0.08998628257887518,25,0.88,0.004506415179042292,0.01578871605255268,0.05011637577812747,0.154535188727504,0.046895426417395,0.010188521612106314,0.004087347442086906,0.0012017149385872585,1.023510367120712,142.15177548928432,0,0,0,0,0,0,0.6367786131849617
H3,full_normal,time_trend_sd,0.22244159268257202,25,0.92,0.012677929635767981,0.012477185887427966,0.034699861887253346,0.11474466632,0.03549858233437847,0.0065934011049715874,0.002773332831624626,8.640163800762845e-4,1.023510367120712,142.15177548928432,0,0,0,0,0,0,0.6367786131849617
H3,full_normal,treatment_effect_mean,-0.3374485596707819,25,0.88,-4.4541511661809306e-4,-0.0019797692442181103,0.02243707904123769,0.0753565526,0.023119071371336827,0.004579047031846236,0.0028828899114301735,9.043824004158384e-4,1.023510367120712,142.15177548928432,0,0,0,0,0,0,0.6367786131849617
H3,full_normal,treatment_effect_sd,0.07626392697027408,25,0.96,0.00606112506377612,0.004110041149725921,0.019973096122026874,0.06717100124799999,0.021043749696169116,0.003884731498985214,0.002509127133605564,7.809868261221687e-4,1.023510367120712,142.15177548928432,0,0,0,0,0,0,0.6367786131849617
H3,full_robust,baseline_difference_sd,0,25,0,0.02698846759272676,0.02481157576275635,0.02966579818857152,0.03458667132796,0.010783369176500945,0.0025139792425007443,0.001031842278418443,3.0440714272445435e-4,1.0284430625563603,93.6989922579998,0,0,0,0,0,0,0.5139612089719884
H3,full_robust,time_trend_mean,-0.08998628257887518,25,0.84,0.0037566034366128933,0.01437204546636818,0.04887112698678052,0.15258495176679998,0.04667804440559773,0.009946261826221563,0.0038615645688957,0.0012210949207663154,1.0284430625563603,93.6989922579998,0,0,0,0,0,0,0.5139612089719884
H3,full_robust,time_trend_sd,0.22244159268257202,25,0.92,0.012114620084827978,0.010033013227427973,0.03582221027500143,0.11462145287999999,0.035624908449836123,0.006881335653983113,0.0028197996062135078,9.58238354545562e-4,1.0284430625563603,93.6989922579998,0,0,0,0,0,0,0.5139612089719884
H3,full_robust,treatment_effect_mean,-0.3374485596707819,25,0.88,-2.794732346180884e-4,-0.002605597669218085,0.02240543494543397,0.07396209037999998,0.022689870907162568,0.004573134454822379,0.002770727658677526,8.4775464538368e-4,1.0284430625563603,93.6989922579998,0,0,0,0,0,0,0.5139612089719884
H3,full_robust,treatment_effect_sd,0.07626392697027408,25,0.96,0.0010660136462639208,-0.0026927491397740755,0.01792809250075912,0.06797848942,0.02126085090720238,0.003653081550906454,0.002468402101971077,7.547290591007577e-4,1.0284430625563603,93.6989922579998,0,0,0,0,0,0,0.5139612089719884
H3,naive,baseline_difference_sd,0,25,0,0.027832583649207893,0.0248022923036355,0.03065486662075933,0.034609142899659995,0.01072423943415316,0.0026225634322356393,0.0011793301921655176,3.4647358677638435e-4,1.023230764884496,157.96805322408008,0,0,0,0,0,0,0.6009845492085868
H3,naive,time_trend_mean,-0.08998628257887518,25,0.96,0.0013362952148478582,0.011553826425040187,0.0529898377139942,0.20982618126744,0.064793709910664965,0.010813065430406821,0.009319302888868331,0.002924960567353758,1.023230764884496,157.96805322408008,0,0,0,0,0,0,0.6009845492085868
H3,naive,time_trend_sd,0.22244159268257202,25,0.76,0.02364562628318798,0.027494040747427978,0.05999241442449108,0.16766342599999998,0.05317647570155292,0.011254580819522065,0.007707665577538542,0.0025202921458481503,1.023230764884496,157.96805322408008,0,0,0,0,0,0,0.6009845492085868
H3,naive,treatment_effect_mean,-0.3374485596707819,25,0.76,-0.041141690577018095,-0.0427272678642181,0.0508801954139419,0.11738728604000001,0.035941385044206284,0.0061106313838595215,0.0038029880460623217,0.0011236462367374797,1.023230764884496,157.96805322408008,0,0,0,0,0,0,0.6009845492085868
H3,naive,treatment_effect_sd,0.07626392697027408,25,0,0.11627589126388592,0.12185302208972591,0.12010272371682947,0.08901873285999999,0.027608434064883815,0.006139290658639,0.002666858348797184,8.350063868228017e-4,1.023230764884496,157.96805322408008,0,0,0,0,0,0,0.6009845492085868
H4,full_normal,baseline_difference_sd,0,25,0,0.033485048821526676,0.0326982105712835,0.0349915394958011,0.047890446590199996,0.014684150148402676,0.002073235612376046,9.765246791776704e-4,2.6721188427566306e-4,1.0204773218867043,189.41707707081338,0,0.76,13,0.16,0.04,0,0.621786469677713
H4,full_normal,time_trend_mean,-0.08998628257887518,25,0.32,-0.037624203109584815,-0.040474043916124816,0.041776106566549065,0.05534436303999999,0.016908007319042177,0.003706202122953113,0.0020671006220889204,6.242079638250728e-4,1.0204773218867043,189.41707707081338,0,0.76,13,0.16,0.04,0,0.621786469677713
H4,full_normal,time_trend_sd,0.045528614603915496,25,0.84,0.008759669200563367,0.011307480274084507,0.01685444376706652,0.05149112257415999,0.01591586707831593,0.00293924926776882,0.001855020025273686,5.609793107128141e-4,1.0204773218867043,189.41707707081338,0,0.76,13,0.16,0.04,0,0.621786469677713
H4,full_normal,treatment_effect_mean,-0.3374485596707819,25,0.44,0.042944435921381904,0.04609565657078191,0.047247877506716024,0.075050726,0.022832860136975434,0.0040214909770505,0.002007495605414339,6.192767988172573e-4,1.0204773218867043,189.41707707081338,0,0.76,13,0.16,0.04,0,0.621786469677713
H4,full_normal,treatment_effect_sd,0.07626392697027408,25,0.76,0.01544684890286684,0.017089969798225926,0.02682672632222602,0.0635126257116,0.01955266134971222,0.004477108926433515,0.0017907196006660812,5.387263146633618e-4,1.0204773218867043,189.41707707081338,0,0.76,13,0.16,0.04,0,0.621786469677713
H4,full_robust,baseline_difference_sd,0,25,0,0.03357043511373514,0.032789544918865,0.03502607489888658,0.04778164766279999,0.014613989717037802,0.002039728424497886,0.0010026067327023496,2.7021065757438335e-4,1.0221548460953227,57.07989089570377,0,1.68,25,0.2,0.04,0,0.1741246651864323
H4,full_robust,time_trend_mean,-0.08998628257887518,25,0.32,-0.03781809792330282,-0.041801290191624804,0.04190584330254916,0.05574573156399999,0.01693100465035372,0.003684942177075078,0.002133154374743462,6.19442181266165e-4,1.0221548460953227,57.07989089570377,0,1.68,25,0.2,0.04,0,0.1741246651864323
H4,full_robust,time_trend_sd,0.045528614603915496,25,0.84,0.008686298020490856,0.007469513350584503,0.01692859974224239,0.05135819275144,0.01588438118662411,0.0029659576582465024,0.001811836972748027,5.61350005851098e-4,1.0221548460953227,57.07989089570377,0,1.68,25,0.2,0.04,0,0.1741246651864323
H4,full_robust,treatment_effect_mean,-0.3374485596707819,25,0.36,0.04406215047538191,0.046405356385781915,0.048555899915010525,0.07403065124000001,0.02254162709166167,0.004164344246303577,0.0019131825964959933,5.982955269213164e-4,1.0221548460953227,57.07989089570377,0,1.68,25,0.2,0.04,0,0.1741246651864323
H4,full_robust,treatment_effect_sd,0.07626392697027408,25,0.92,0.009647751529361922,0.010749888883725925,0.023364273632261196,0.0642730860126,0.019712424272387282,0.00434362642649583,0.001617306527928145,4.795515540316316e-4,1.0221548460953227,57.07989089570377,0,1.68,25,0.2,0.04,0,0.1741246651864323
H4,naive,baseline_difference_sd,0,25,0,0.03239887868126596,0.03223761833167,0.03380775045228852,0.0476461025094,0.014620396717459693,0.001971427685300095,9.147405057206027e-4,2.6797318546792603e-4,1.0182376462246856,283.0735117248015,0,0,0,0,0,0,0.5440879667437879
H4,naive,time_trend_mean,-0.08998628257887518,25,0.12,-0.04783141604424482,-0.05024634801462481,0.051016500650022334,0.052058222839999994,0.01602685261950277,0.0036219181024245116,0.0018972696440900272,5.830481511930163e-4,1.0182376462246856,283.0735117248015,0,0,0,0,0,0,0.5440879667437879
H4,naive,time_trend_sd,0.045528614603915496,25,0.88,0.004638788423697606,0.006951015745084506,0.014341860572029212,0.049458322832459996,0.01547910811030322,0.0027701579875801245,0.001351821468371976,4.1861147731232236e-4,1.0182376462246856,283.0735117248015,0,0,0,0,0,0,0.5440879667437879
H4,naive,treatment_effect_mean,-0.3374485596707819,25,0.84,-0.018638216606818084,-0.014157277884218111,0.02529309500677602,0.0619510196,0.01895243064587692,0.0034902097402300944,0.001486696346281661,4.6000038256099364e-4,1.0182376462246856,283.0735117248015,0,0,0,0,0,0,0.5440879667437879
H4,naive,treatment_effect_sd,0.07626392697027408,25,0.56,0.01973276320578592,0.019678497189225916,0.024061724279610744,0.04838782092999999,0.014911590039452357,0.0028105799488450075,0.0011426702241658713,3.575469372103613e-4,1.0182376462246856,283.0735117248015,0,0,0,0,0,0,0.5440879667437879
I1,modelled,baseline_difference_sd,0,25,0,0.025938958968464435,0.02240267136849,0.027703400872415244,0.031374412353199994,0.009565730196463246,0.0019858754107661626,4.113253675502632e-4,1.160950112959249e-4,1.0148935227830673,358.53193306906803,0,0,0,0,0,0,0.5562195454087767
I1,modelled,effect_multiplier[b],0.6,25,0.88,0.031095081068000022,-1.225172350000081e-4,0.09566088005607032,0.32268683348,0.09958315125386424,0.018466298025588378,0.01490062855529114,0.004674851299337762,1.0148935227830673,358.53193306906803,0,0,0,0,0,0,0.5562195454087767
I1,modelled,time_trend_mean,-0.08998628257887518,25,0.88,1.136096680871848e-4,7.131927368751872e-4,0.013850364634934817,0.043822176606,0.01337096994872984,0.0028270987289974077,0.0012520355000725826,3.7375095504894217e-4,1.0148935227830673,358.53193306906803,0,0,0,0,0,0,0.5562195454087767
