scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,se_bias,se_ci_width,se_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst,category
N3,full,treatment_effect_mean,-0.3374485596707819,5,0.6,-0.04478213440521809,-0.035918758239218085,0.04879777541948254,0.10056589729999998,0.03105447443908587,0.009692565759426616,0.005342607778568087,0.0017901331766316398,1.0063203184552343,357.1764546498171,0,0.4,2,0.2,0,0,0.6453089270393892,N
N3,naive,treatment_effect_mean,-0.3374485596707819,5,0,-0.10635191644521809,-0.1054161800542181,0.10719999805731774,0.11693192969999998,0.03558322472602193,0.006728845590409213,0.004348383328075015,0.0013657661843763478,1.0123071552916145,199.10067004966723,0,0,0,0,0,0,0.6432733101464809,N
N4,full,treatment_effect_mean,-0.3374485596707819,5,0.4,-0.0640150534392181,-0.06674948194421809,0.06686278540902726,0.1221103146,0.03716822500687562,0.009652784647806043,0.007120234249694583,0.0023161174305347068,1.0139323571091976,205.47488015139405,0,2.2,11,0.2,0.2,0,0.7239140538641262,N
N4,naive,treatment_effect_mean,-0.3374485596707819,5,0,-0.1351375989442181,-0.14098162721421809,0.13547642976893573,0.14635087130000002,0.044487358190264836,0.004787806766386858,0.008366622976193195,0.0026126989733552108,1.0197644613876677,247.9187815528801,0,0,0,0,0,0,0.6432871443422986,N
N5,full,treatment_effect_mean,-0.3374485596707819,5,0,-0.09855768703421809,-0.0834314334542181,0.10335839570856932,0.1263045317,0.0385431130885468,0.01556711509813491,0.0028937937187116683,9.463274959177067e-4,1.022749978606454,212.59308725256702,0,0,0,0,0,0,0.6896395176493616,N
N5,naive,treatment_effect_mean,-0.3374485596707819,5,0,-0.1704112931772181,-0.18798334082921808,0.17259667532164974,0.1459579802,0.04451057761352809,0.01368944383234034,0.003187958865122672,7.694311982039482e-4,1.0169346832479131,213.4089629351896,0,0,0,0,0,0,0.6408369816580535,N
N6,full,treatment_effect_mean,-0.3374485596707819,5,0,-0.1340701999192181,-0.1321968076342181,0.13611202626240096,0.15266694959999996,0.04702375130784649,0.011743776935865011,0.006482709748274485,0.001980562113295652,1.0191010061971022,251.1105198038505,0,0.4,2,0.2,0,0,0.7047861950562258,N
N6,naive,treatment_effect_mean,-0.3374485596707819,5,0,-0.19332267758321808,-0.18753028612921807,0.19400971281024026,0.1607273071,0.0490247501004415,0.008156454449805632,0.012352400278672274,0.0034915192076983366,1.0075558791535455,311.7405818449938,0,0,0,0,0,0,0.6236709928093679,N
N7,full,treatment_effect_mean,-0.3374485596707819,5,0.6,-0.11986891930621808,-0.1185272955892181,0.12185853267160407,0.22020938359999997,0.0663567244221118,0.010965219665330171,0.01655526913714768,0.005148721796111093,1.083261892683207,19.725680995235184,0.2,4,9,0.8,0,0,0.6402432862346841,N
N7,naive,treatment_effect_mean,-0.3374485596707819,5,0,-0.1992792127252181,-0.19764240904921804,0.20061843334079318,0.2040521428,0.0624453614462269,0.01157098928064882,0.005117276327142019,0.001523045272341367,1.0088510199352196,251.82884892541188,0,0,0,0,0,0,0.5878006355241415,N
O1,full,treatment_effect_mean,-0.3374485596707819,5,0.2,-0.1339306403072181,-0.1398280037242181,0.14594175628508854,0.1947662833,0.05859152017674897,0.02898956628890276,0.01416042502295994,0.004055805993299502,1.05364875880134,40.19953633612145,0.2,9.2,34,0.6,0.2,0,0.6636918020202202,O
O1,naive,treatment_effect_mean,-0.3374485596707819,5,0,-0.2327580967742181,-0.2241483357692181,0.2334177798457142,0.19727022329999996,0.060388557926307686,0.008768242899036792,0.008464096979259731,0.0026628226071919443,1.0183378159833294,276.69427287594965,0,0,0,0,0,0,0.6269282618487304,O
O2,full,treatment_effect_mean,-0.3374485596707819,5,0.4,-0.09316611752421809,-0.10442736172421807,0.10666253704558608,0.12938388969999998,0.039547069431294206,0.025966186447303943,0.010847485940548797,0.003048514025034818,1.0460485989052606,68.28548006842635,0,13.8,69,0.2,0.2,0,0.6031483777570719,O
O2,naive,treatment_effect_mean,-0.3374485596707819,5,0,-0.18766097668121812,-0.19502207568921814,0.1890345629016292,0.1639898619,0.05001864328104435,0.011373475749098385,0.00444070356957486,0.0011934124784225913,1.0162669784772411,269.83150546176336,0,0,0,0,0,0,0.624561484647486,O
O3,full,treatment_effect_mean,-0.3374485596707819,5,0.6,-0.03309621170721809,-0.028123898499218092,0.036581494120047985,0.09879745589999997,0.030275984154871552,0.007791766210014672,0.0023628457837935584,7.29824539318984e-4,1.0072927724315617,357.69723944027777,0,0,0,0,0,0,0.667182604127438,O
O3,naive,treatment_effect_mean,-0.3374485596707819,5,0,-0.0910449698362181,-0.0838849508942181,0.09394751140978855,0.119981279,0.036655600514804126,0.011586073187392765,0.00401375479839307,0.0011276670598050344,1.0073427392215246,120.65875273834814,0,0,0,0,0,0,0.6193006109810302,O
O4,full,treatment_effect_mean,-0.3374485596707819,5,1,-0.014624500302218091,-0.0130533682392181,0.01820319976740233,0.07815885180000001,0.023854833145614894,0.0054194204644587955,0.004011061069157984,0.001205731511919156,1.005308590277546,271.6858061061725,0,0,0,0,0,0,0.6553051035606381,O
O4,naive,treatment_effect_mean,-0.3374485596707819,5,0,-0.06983602633121808,-0.072909664119218065,0.07058298535616815,0.08882644100000002,0.02723011713816157,0.0051207237782969145,0.0054990831937061805,0.001501502620254619,1.0149333163038927,263.3229875957165,0,0.2,1,0.2,0,0,0.6282329846474364,O
O5,full,treatment_effect_mean,-0.3374485596707819,5,0.8,-0.010564991021218084,-0.009045043409218079,0.03458130004036461,0.07884245409999997,0.024442750525940367,0.016463955153632602,0.006210920370530625,0.002025021414295537,1.0094773703730497,343.7351854698234,0,0,0,0,0,0,0.6816633182263341,O
O5,naive,treatment_effect_mean,-0.3374485596707819,5,0.4,-0.053324491897218086,-0.04841132716421809,0.05990153947769335,0.08316108940000003,0.025717005185451974,0.01364453183239697,0.0035557735636695866,9.681293520408173e-4,1.0132667874397656,310.0535658805929,0,0,0,0,0,0,0.645926347170076,O
O6,full,treatment_effect_mean,-0.3374485596707819,5,0.8,0.019451170282781916,0.01674712653078192,0.031579134106660155,0.08470387100000001,0.025805279051328213,0.012438786974185307,0.00634881583668628,0.0018546621176366133,1.010596717662336,309.25667467276423,0,0,0,0,0,0,0.5898486194054945,O
O6,naive,treatment_effect_mean,-0.3374485596707819,5,0.8,-0.01428892327721808,-0.017560345999218074,0.029364545220063498,0.07191904670000002,0.02213933554144447,0.012826760966422206,0.005689596084731151,0.0016405376413847713,1.0070495026099222,417.174110486753,0,0,0,0,0,0,0.6076556855893743,O
O7,full,treatment_effect_mean,-0.3374485596707819,5,0.8,0.027966172250781917,0.02187063199078193,0.03205207703456161,0.0907379009,0.02784057918777526,0.007829892270476445,0.008346512767493128,0.0026034493297658295,1.0074147657952397,468.1174811908863,0,0,0,0,0,0,0.6775019725903493,O
O7,naive,treatment_effect_mean,-0.3374485596707819,5,1,-3.5383191021809424e-4,-0.003136881794218116,0.011854478420104456,0.07247980800000002,0.022203832574585705,0.005924598332208556,0.008054835890696499,0.002495935122939643,1.0038085674303667,297.6729269442444,0,0,0,0,0,0,0.6215489008382886,O
O8,full,treatment_effect_mean,-0.3374485596707819,5,0.2,0.056361044617781894,0.05610707507578189,0.0563864703396352,0.10832215349999999,0.03327411839626096,8.465646689648871e-4,0.0068778299063293295,0.002216426251051775,1.0121720688009437,276.5499870013132,0,0.2,1,0.2,0,0,0.696929471205736,O
O8,naive,treatment_effect_mean,-0.3374485596707819,5,0.6,0.038238927881781924,0.03577696317078194,0.042510179816419115,0.07834279740000001,0.02409078624706115,0.009285738830003889,0.0023416047542775915,6.989705558432626e-4,1.0077437620605931,327.9491518247989,0,0,0,0,0,0,0.6192364475741734,O
O9,full,treatment_effect_mean,-0.3374485596707819,5,0.2,0.08570388249548191,0.10996069686178192,0.09414434903159176,0.1399487988,0.042836228508298844,0.01948077885880592,0.014003338280569976,0.004583736088022549,1.0121426543546652,160.1064034272658,0,0,0,0,0,0,0.6415093726151557,O
O9,naive,treatment_effect_mean,-0.3374485596707819,5,0,0.07987508976478191,0.0914721556257819,0.0819635434985751,0.0949122005,0.028975094412159355,0.009192286139895308,0.00937463497165497,0.0028914446621187985,1.0165684883203336,226.23799344044602,0,0,0,0,0,0,0.582871654750308,O
P1,full,treatment_effect_mean,-0.3374485596707819,5,1,0.005775001832781923,0.009588664425781934,0.011200552030028378,0.06230133809999998,0.018862911193145933,0.004798482041456918,0.0030777606438958773,9.893341891137257e-4,1.0094535973454124,133.52790705131306,0,2.2,7,0.4,0,0,0.6341780710691679,P
P1,naive,treatment_effect_mean,-0.3374485596707819,5,1,0.011375907099781913,0.017062107450781905,0.015616055386168589,0.0558801996,0.017181681611967797,0.005349063550777287,0.003177792585963489,9.508765394760095e-4,1.0050718596384856,628.6355206602445,0,0,0,0,0,0,0.8184787100019058,P
P1,zero_mean,treatment_effect_mean,-0.3374485596707819,5,1,0.010168968777781895,0.016534111155781905,0.014166695703963906,0.056650335699999985,0.01737531362877865,0.004931717276091727,0.004144347224279725,0.0013437434508329705,1.0136021294109903,289.005312314683,0,2.2,8,0.4,0,0,0.6794351438410545,P
P2,full,treatment_effect_mean,-0.3374485596707819,5,0,0.041951454448781914,0.038683636670781896,0.04223221368389268,0.06324032750000003,0.019193477828723143,0.0024308096528599583,0.00197778585861895,5.732558752274278e-4,1.0118206325779684,441.8706945023676,0,1.2,4,0.4,0,0,0.7485358611875536,P
P2,naive,treatment_effect_mean,-0.3374485596707819,5,0,0.05315199419978193,0.053232528055781936,0.053440623117141685,0.05509484369999998,0.016783654424196222,0.002773342375849349,0.0017688734129951633,4.6928866770565877e-4,1.0083665690424264,810.4085020558215,0,0,0,0,0,0,0.8179764821381686,P
P2,zero_mean,treatment_effect_mean,-0.3374485596707819,5,0,0.05103804354578191,0.050651031080781894,0.05134427866816688,0.0561764842,0.016974627468354653,0.002799690294177477,0.0019327638855023037,5.643931733760605e-4,1.0038037015936203,607.1436490304523,0,0,0,0,0,0,0.7774446161506761,P
P3,full,treatment_effect_mean,-0.3374485596707819,5,0.2,0.06033082988378191,0.06433552002578191,0.06319662452393968,0.08493788430000002,0.025728878422062985,0.009407501219159925,0.006700183652350434,0.0019934890736856693,1.0072996040271165,190.93031306367055,0,0,0,0,0,0,0.6627210621484584,P
P3,naive,treatment_effect_mean,-0.3374485596707819,5,0,0.0780858149727819,0.08199717521078193,0.07994592676245564,0.06846475929999998,0.021026869059288765,0.0085725828363508675,0.0017221088522891342,5.049501850663543e-4,1.005519226698167,734.340795215293,0,0.2,1,0.2,0,0,0.8109196670126093,P
P3,zero_mean,treatment_effect_mean,-0.3374485596707819,5,0,0.07503327830078191,0.07879689041578192,0.07679921206817904,0.07016986169999999,0.021475389423692204,0.0081872785730447,9.953606745606589e-4,3.666826987388533e-4,1.0047944631055272,630.6090162032118,0,0.2,1,0.2,0,0,0.7847509964331094,P
P4,full,treatment_effect_mean,-0.3374485596707819,5,0,0.0906897099827819,0.0875914873607819,0.09133384469870232,0.07778037169999998,0.023644026461317316,0.0054140486395483295,0.005250116763554875,0.0015600346593787836,1.0049986263890853,386.27741722882377,0,0.4,2,0.2,0,0,0.7124926605438835,P
P4,naive,treatment_effect_mean,-0.3374485596707819,5,0,0.09756319708278191,0.09279422271078192,0.09814279703118448,0.07044929809999997,0.021324690873475268,0.005325203847988545,0.005899225767362321,0.0017586377110584302,1.0056500486278352,502.5374728481847,0,0.2,1,0.2,0,0,0.8288787484853902,P
P4,zero_mean,treatment_effect_mean,-0.3374485596707819,5,0,0.09607373511678191,0.09025550104078192,0.09661986786654307,0.0709341839,0.021650470038340506,0.005129236962226097,0.005532638667762617,0.0017187723189663346,1.0048286536948308,482.3858384890924,0,0,0,0,0,0,0.751669420990641,P
P5,full,treatment_effect_mean,-0.3374485596707819,5,0,0.10284249362978191,0.1072470492107819,0.10509272670724809,0.0791517532,0.02418471565141372,0.01081552946892342,0.002951394336530718,8.299962470805671e-4,1.0061642790017828,444.98450103411665,0,0.2,1,0.2,0,0,0.7691778726550427,P
P5,naive,treatment_effect_mean,-0.3374485596707819,5,0,0.1146032272397819,0.11510375351078192,0.1167801465078047,0.0676352801,0.020711537509968115,0.011221663475296816,0.003188055562956207,9.010869155943707e-4,1.0053518832948787,682.4002844996785,0,0,0,0,0,0,0.8464977710747652,P
P5,zero_mean,treatment_effect_mean,-0.3374485596707819,5,0,0.1121363372687819,0.1133070789557819,0.1144389329072439,0.0693838303,0.021241400608683198,0.011420499429651319,0.003024238638408425,9.581797054469286e-4,1.0040025178933845,690.103253231082,0,0.2,1,0.2,0,0,0.7899047973529721,P
P6,full,treatment_effect_mean,-0.3374485596707819,5,0,0.09346948327478191,0.09163150338078191,0.0945660229328634,0.0947850383,0.028709232193886155,0.007179630730130041,0.010270714855565735,0.002930500412161584,1.0508060451040333,27.980824526955395,0.2,30.8,154,0.2,0.2,0,0.5186327436430495,P
P6,naive,treatment_effect_mean,-0.3374485596707819,5,0,0.12241165447988192,0.12543421447128192,0.12255242026909709,0.0735687651,0.022541056474959617,0.0029360926974214253,0.004995104340448332,0.0015213375136502354,1.0066925649195988,620.9788546567711,0,0,0,0,0,0,0.8064951885201899,P
P6,zero_mean,treatment_effect_mean,-0.3374485596707819,5,0,0.11802962038378191,0.12069784073078191,0.11823633275433301,0.074996623,0.02308096150029415,0.003494248676528873,0.0049086109308862265,0.001518704710025447,1.0075291789422363,440.85191830168594,0,0.4,2,0.2,0,0,0.8027686595634251,P
P7,full,treatment_effect_mean,-0.3374485596707819,5,0,0.1452910672753819,0.1529066776402819,0.1476959442117164,0.0962874495,0.02950193163365787,0.013272129695068611,0.003909362823658982,0.0010835255222480778,1.0134665069295772,461.9988914668663,0,0,0,0,0,0,0.8045214397108817,P
P7,naive,treatment_effect_mean,-0.3374485596707819,5,0,0.15908524503108193,0.16531296569928192,0.1602426359281751,0.0922045731,0.028181936729056854,0.009612325194903341,0.005176657733848924,0.0015774663310114583,1.0088432052966734,600.4232178861469,0,0,0,0,0,0,0.8098249935933998,P
P7,zero_mean,treatment_effect_mean,-0.3374485596707819,5,0,0.1565221870814819,0.1647428073217819,0.15774204792756746,0.09472701470000001,0.028825504157313605,0.009789773179351148,0.005086156554240457,0.0014455467822594421,1.0082401141312038,432.2478627503211,0,0,0,0,0,0,0.8558046372779494,P
