scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst
H2,full_normal,time_trend_sd,0.103120346306067,3,1,0.015214810867266323,0.010281659399932988,0.02010749244548843,0.07217114179999998,0.0222770637988925,1.0140767510051512,344.7153060381288,0,0,0,0,0,0,0.6513833470433914
H2,full_normal,treatment_effect_mean,-0.3374485596707819,3,1,0.0036647467757819165,0.0049850865807818945,0.007522832653992763,0.08095421650000001,0.024723377091590268,1.0140767510051512,344.7153060381288,0,0,0,0,0,0,0.6513833470433914
H2,full_normal,treatment_effect_sd,0.07626392697027408,3,1,0.018259521871225922,0.01689033974922592,0.01924752275259022,0.06803192156666665,0.02085965141507117,1.0140767510051512,344.7153060381288,0,0,0,0,0,0,0.6513833470433914
H2,full_robust,time_trend_mean,-0.12373113854595337,3,1,0.009299460176603372,0.010185698224453366,0.011036158197367767,0.08893643839999998,0.027177375317011015,1.007825175331794,296.65385721553076,0,0,0,0,0,0,0.539572150923338
H2,full_robust,time_trend_sd,0.103120346306067,3,1,0.015407237194266324,0.010247285886432991,0.01972583606280846,0.07298239674999998,0.022455575117355707,1.007825175331794,296.65385721553076,0,0,0,0,0,0,0.539572150923338
H2,full_robust,treatment_effect_mean,-0.3374485596707819,3,1,0.0037711809257819176,0.004299236165781928,0.0072458925479991654,0.07952090383333334,0.024190631426496766,1.007825175331794,296.65385721553076,0,0,0,0,0,0,0.539572150923338
H2,full_robust,treatment_effect_sd,0.07626392697027408,3,1,0.012158592692559256,0.00679192476122592,0.01464376868335003,0.07042845231666667,0.021387197525540694,1.007825175331794,296.65385721553076,0,0,0,0,0,0,0.539572150923338
H2,naive,time_trend_mean,-0.12373113854595337,3,0.6666666666666666,0.02909370509853887,0.029039995171823374,0.03725702271700157,0.09792158443333332,0.0305680167921359,1.0272909856702959,168.4053190853889,0,0,0,0,0,0,0.6409027240073188
H2,naive,time_trend_sd,0.103120346306067,3,1,0.011072165277266325,0.011002648696932987,0.011911983173217356,0.08433988803333331,0.026302212307248947,1.0272909856702959,168.4053190853889,0,0,0,0,0,0,0.6409027240073188
H2,naive,treatment_effect_mean,-0.3374485596707819,3,0,-0.06353517089255141,-0.06689835558921808,0.0647005587022189,0.08981457066666665,0.027316581615779646,1.0272909856702959,168.4053190853889,0,0,0,0,0,0,0.6409027240073188
H2,naive,treatment_effect_sd,0.07626392697027408,3,0,0.07450379364455925,0.06457726691022593,0.07715038877336328,0.07002795066666664,0.021514141334739986,1.0272909856702959,168.4053190853889,0,0,0,0,0,0,0.6409027240073188
H3,full_normal,time_trend_mean,-0.08998628257887518,3,0.6666666666666666,-0.04307774078239531,-0.030750966771239813,0.0564268363039122,0.14417918158333334,0.04378278252476795,1.0108588703135106,178.69197831165292,0,0,0,0,0,0,0.6766164021684814
H3,full_normal,time_trend_sd,0.22244159268257202,3,1,-0.01010848752990535,-0.01973583871957202,0.017160558282983195,0.11706597783333329,0.0358344336492715,1.0108588703135106,178.69197831165292,0,0,0,0,0,0,0.6766164021684814
H3,full_normal,treatment_effect_mean,-0.3374485596707819,3,0.6666666666666666,0.02582732537911525,0.021879654185781916,0.03652567686555561,0.07866191033333332,0.024676231841022838,1.0108588703135106,178.69197831165292,0,0,0,0,0,0,0.6766164021684814
H3,full_normal,treatment_effect_sd,0.07626392697027408,3,1,0.012485803213559256,0.021109987931225926,0.024229986052321784,0.07711452578333335,0.023851380277605912,1.0108588703135106,178.69197831165292,0,0,0,0,0,0,0.6766164021684814
H3,full_robust,time_trend_mean,-0.08998628257887518,3,0.6666666666666666,-0.04151576866419481,-0.03243704436739982,0.05421020386649033,0.13944550113333332,0.04317477750177358,1.0183536466569427,220.45752049976784,0,0,0,0,0,0,0.49630909402249224
H3,full_robust,time_trend_sd,0.22244159268257202,3,1,-0.013411640500905356,-0.021773725422572027,0.020877096518864578,0.11750754699999999,0.036034095348372916,1.0183536466569427,220.45752049976784,0,0,0,0,0,0,0.49630909402249224
H3,full_robust,treatment_effect_mean,-0.3374485596707819,3,0.6666666666666666,0.025365589650781912,0.022029667400781938,0.034992478241652615,0.07995800766666665,0.024561810349182218,1.0183536466569427,220.45752049976784,0,0,0,0,0,0,0.49630909402249224
H3,full_robust,treatment_effect_sd,0.07626392697027408,3,1,0.010310544412392588,0.02095857638622592,0.02335201053187315,0.0793053322,0.025185449366584383,1.0183536466569427,220.45752049976784,0,0,0,0,0,0,0.49630909402249224
