scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst
C4,robust,time_trend_mean,-0.08888888888888889,25,0.96,-0.0016227384160711073,1.31447543888899e-4,0.011764818037560205,0.044035321367999994,0.013454833568852211,1.0400935509011051,50.24762605203592,0,82.56,255,1,0.96,0,0.23487769858129465
C4,robust,time_trend_sd,0.044444444444444446,25,0.68,0.0076836379742735526,0.00546888416955555,0.013731935159773272,0.03582710206,0.01115977906297383,1.0400935509011051,50.24762605203592,0,82.56,255,1,0.96,0,0.23487769858129465
C4,robust,treatment_effect_mean,-0.3333333333333333,25,1,0.002683239282333316,0.004187194673333339,0.01541593362741808,0.06401571482,0.019475488329750906,1.0400935509011051,50.24762605203592,0,82.56,255,1,0.96,0,0.23487769858129465
C4,robust,treatment_effect_sd,0.06666666666666667,25,0.76,0.005432505315321335,0.006044703221333339,0.020190140785127094,0.054138027071999995,0.016845903190949755,1.0400935509011051,50.24762605203592,0,82.56,255,1,0.96,0,0.23487769858129465
C5,normal,time_trend_mean,-0.08888888888888889,25,0.96,0.010261260731472089,0.010497286111048887,0.02212333229593126,0.11775980698511998,0.039235868180851736,1.0302885770032655,79.40453865426292,0,38.8,95,1,1,0,0.5091243197519015
C5,normal,time_trend_sd,0.044444444444444446,25,0.84,0.024733298859287663,0.01990246187194556,0.04877034607570628,0.13815031017183999,0.05222775146481497,1.0302885770032655,79.40453865426292,0,38.8,95,1,1,0,0.5091243197519015
C5,normal,treatment_effect_mean,-0.3333333333333333,25,1,-0.024794806957436084,-0.03850870077356666,0.06503533575211397,0.370352704202,0.11684032803791687,1.0302885770032655,79.40453865426292,0,38.8,95,1,1,0,0.5091243197519015
C5,normal,treatment_effect_sd,0.06666666666666667,25,0.04,0.16894491740221335,0.1701693273123333,0.17501133751512063,0.38787410658199994,0.13164449772760606,1.0302885770032655,79.40453865426292,0,38.8,95,1,1,0,0.5091243197519015
C5,robust,time_trend_mean,-0.08888888888888889,25,0.96,0.009129103490239333,0.006935432518353893,0.023555018969618303,0.1258017145342,0.038200926463957834,1.0889989608147779,26.402816414681965,0.12,70.52,236,1,0.92,0,0.5271062947790863
C5,robust,time_trend_sd,0.044444444444444446,25,0.84,0.024402960972386506,0.01879961514108055,0.046635695841132654,0.14192448201279997,0.04872490999340187,1.0889989608147779,26.402816414681965,0.12,70.52,236,1,0.92,0,0.5271062947790863
C5,robust,treatment_effect_mean,-0.3333333333333333,25,1,-0.02098070655055359,-0.02425415458441671,0.059782087553390324,0.3658156746986,0.130616929752002,1.0889989608147779,26.402816414681965,0.12,70.52,236,1,0.92,0,0.5271062947790863
